log_file,run_type,task,model,stimulus_group,stimulus_index,legacy_pnum,seed,status,probable_cause
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,5,43,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,5,44,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,6,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,6,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,6,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,7,42,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,7,43,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,7,44,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,8,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,8,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,8,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,9,42,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,9,43,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,9,44,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,10,42,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,10,43,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-de,flan-t5-large,negative_original,,10,44,failed,Traceback (most recent call last):
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,1,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,1,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,1,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,2,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,2,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,2,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,3,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,3,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,3,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,4,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,4,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,4,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,5,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,5,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,5,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,6,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,6,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,6,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,7,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,7,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,7,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,8,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,8,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,8,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,9,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,9,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,9,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,10,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,10,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-es,flan-t5-large,negative_original,,10,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,1,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,1,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,1,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,2,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,2,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,2,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,3,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,3,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,3,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,4,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,4,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,4,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,5,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,5,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,5,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,6,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,6,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,6,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,7,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,7,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,7,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,8,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,8,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,8,44,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,9,42,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,9,43,success,
results\batch_logs\negative_original_batch_base.log,negative_original,translation_en-fr,flan-t5-large,negative_original,,9,44,success,
